node_id,node_type,name,country,owner,status,capacity_mt_day,demand_mt_day,latitude,longitude
norwich_united_states,international_source,Norwich,United States,Iberdrola [100.00%],operating,3178.43,0.0,,
oneonta_united_states,import_port,Oneonta,United States,Iberdrola [100.00%],operating,3178.43,0.0,,
arden_united_states,international_source,Arden,United States,SCANA [100.00%],construction,0.0,0.0,,
enka_united_states,import_port,Enka,United States,SCANA [100.00%],construction,0.0,0.0,,
arnold_united_states,international_source,Arnold,United States,SEMCO Energy [100.00%],operating,3225.96,0.0,,
negaunee_united_states,import_port,Negaunee,United States,SEMCO Energy [100.00%],operating,3225.96,0.0,,
katy_united_states,import_port,Katy,United States,Loews Corp [50.00%]; Sempra Energy [50.00%],cancelled,44804.93,0.0,29.31994,-95.989049
portal_united_states,international_source,Portal,United States,Steel Reef Infrastructure [100.00%],operating,672.07,0.0,,
robbinston_united_states,international_source,Robbinston,United States,Tellurian [100.00%],cancelled,6720.74,0.0,,
mount_pleasant_united_states,international_source,Mount Pleasant,United States,Enbridge [100.00%],cancelled,28003.08,0.0,,
lawrenceville_united_states,import_port,Lawrenceville,United States,Enbridge [100.00%],cancelled,28003.08,0.0,,
eagle_united_states,international_source,Eagle,United States,Texas Eastern Transmission LP [100.00%],shelved,10641.17,0.0,,
chester_united_states,import_port,Chester,United States,Texas Eastern Transmission LP [100.00%],shelved,10641.17,0.0,,
vancouver_island_united_states,import_port,Vancouver Island,United States,Williams Companies [100.00%],cancelled,0.0,0.0,,
black_hawk_united_states,import_port,Black Hawk,United States,Xcel Energy [100.00%],operating,0.0,0.0,,
groundbirch_canada,international_source,Groundbirch,Canada,TC Energy [100.00%],cancelled,44804.93,0.0,,
cpg_nuevo_pemex_mexico,international_source,CPG Nuevo Pemex,Mexico,Engie SA [67.50%]; General Electric Co; Mexico Infrastructure Partners,operating,5600.62,0.0,,
valladolid_mexico,import_port,Valladolid,Mexico,Engie SA [67.50%]; General Electric Co; Mexico Infrastructure Partners,operating,5600.62,0.0,,
north_carolina_united_states,international_source,North Carolina,United States,SCANA [100.00%],cancelled,0.0,0.0,,
mapleton_united_states,international_source,Mapleton,United States,WBI Energy [100.00%],operating,739.28,0.0,,
minnesota_united_states,import_port,Minnesota,United States,WBI Energy [100.00%],operating,739.28,0.0,,
oley_united_states,international_source,Oley,United States,Birdsboro Power [100.00%],operating,1769.8,0.0,,
birdsboro_united_states,import_port,Birdsboro,United States,Birdsboro Power [100.00%],operating,1769.8,0.0,,
sinton_united_states,international_source,Sinton,United States,Cheniere Energy [100.00%],operating,50405.54,0.0,,
corpus_christi_united_states,import_port,Corpus Christi,United States,Cheniere Energy [100.00%],operating,50405.54,0.0,,
michigan_united_states,international_source,Michigan,United States,CMS Energy [100.00%],operating,4480.49,0.0,,
muskogee_united_states,import_port,Muskogee,United States,Enable Midstream Partners LP [100.00%],cancelled,5107.76,0.0,,
bulger_united_states,import_port,Bulger,United States,Energy Transfer [100.00%],operating,9857.08,0.0,,
coyanosa_united_states,international_source,Coyanosa,United States,Gulf Coast Express Pipeline LLC [100.00%],operating,44356.88,0.0,27.746087,-97.800026
west_columbia_united_states,international_source,West Columbia,United States,Kinder Morgan [100.00%],cancelled,0.0,0.0,,
freeport_united_states,import_port,Freeport,United States,Kinder Morgan [100.00%],cancelled,0.0,0.0,,
deming_united_states,international_source,Deming,United States,Paso Norte Pipeline Group [100.00%],cancelled,8199.3,0.0,,
el_encino_mexico,import_port,El Encino,Mexico,Paso Norte Pipeline Group [100.00%],cancelled,8199.3,0.0,,
san_luis_colorado_mexico,import_port,San Luis Colorado,Mexico,Sempra Energy [100.00%],cancelled,2912.32,0.0,,
offshore_mexico_trinidad_and_tobago,international_source,Offshore Mexico,Trinidad and Tobago,BP plc [70.00%]; Repsol [30.00%],operating,13441.48,0.0,,
unknown_end_trinidad_and_tobago,import_port,Unknown End,Trinidad and Tobago,BP plc [70.00%]; Repsol [30.00%],operating,13441.48,0.0,,
el_encino_compressor_station_mexico,international_source,El Encino compressor station,Mexico,Esentia Energy Systems [100.00%],operating,37412.11,0.0,,
la_laguna_compressor_station_mexico,import_port,La Laguna compressor station,Mexico,Esentia Energy Systems [100.00%],operating,37412.11,0.0,,
el_chourr_n_argentina,international_source,El Chourrón,Argentina,Camuzzi Gas Pampeana SA [100.00%],operating,3680.4,0.0,-37.210354,-59.18164
mar_del_plata_argentina,import_port,Mar del Plata,Argentina,Camuzzi Gas Pampeana SA [100.00%],operating,3680.4,0.0,-36.370218,-56.717305
j_ltipan_mexico,international_source,Jáltipan,Mexico,Pemex [100.00%],proposed,3360.37,0.0,,
salina_cruz_mexico,import_port,Salina Cruz,Mexico,Pemex [100.00%],proposed,3360.37,0.0,,
campo_grande_yacuiba_bolivia,international_source,Campo Grande (Yacuiba),Bolivia,YPFB; Enarsa (Energía Argentina SA),operating,604.87,0.0,,
campo_dur_n_argentina,import_port,Campo Durán,Argentina,YPFB; Enarsa (Energía Argentina SA),operating,604.87,0.0,,
aguascalientes_mexico,import_port,Aguascalientes,Mexico,Esentia Energy Systems [100.00%],operating,29548.85,0.0,18.85734,-97.388236
offshore_mexico_mexico,international_source,Offshore Mexico,Mexico,Pemex [100.00%],cancelled,11201.23,0.0,,
lerdo_de_tejada_mexico,import_port,Lerdo de Tejada,Mexico,Pemex [100.00%],cancelled,11201.23,0.0,,
lazaro_cardenas_mexico,international_source,Lazaro Cardenas,Mexico,Cenagas [100.00%],cancelled,2240.25,0.0,,
acapulco_mexico,import_port,Acapulco,Mexico,Cenagas [100.00%],cancelled,2240.25,0.0,,
unknown_start_guyana,international_source,Unknown Start,Guyana,ExxonMobil Guyana [100.00%],construction,2800.31,0.0,,
wales_sugar_estate_guyana,import_port,Wales Sugar Estate,Guyana,ExxonMobil Guyana [100.00%],construction,2800.31,0.0,,
naco_mexico,international_source,Naco,Mexico,Cenagas [100.00%],operating,2016.22,0.0,,
hermosillo_mexico,import_port,Hermosillo,Mexico,Cenagas [100.00%],operating,2016.22,0.0,,
pichanal_compressor_station_argentina,international_source,Pichanal compressor station,Argentina,Engie Energía Chile (EECL) [100.00%],operating,6400.7,0.0,-23.780383,-70.434909
tocopilla_and_mejillones_chile,import_port,Tocopilla and Mejillones,Chile,Engie Energía Chile (EECL) [100.00%],operating,6400.7,0.0,-23.409028,-64.33854
ojinaga_mexico,international_source,Ojinaga,Mexico,IEnova [100.00%],operating,30377.74,0.0,,
palmillas_mexico,international_source,Palmillas,Mexico,Esentia Energy Systems [100.00%],operating,2150.64,0.0,,
toluca_mexico,import_port,Toluca,Mexico,Esentia Energy Systems [100.00%],operating,2150.64,0.0,,
guaymas_mexico,international_source,Guaymas,Mexico,IEnova [100.00%],operating,5062.96,0.0,,
empalme_mexico,import_port,Empalme,Mexico,IEnova [100.00%],operating,5062.96,0.0,,
hermasillo_mexico,international_source,Hermasillo,Mexico,Black Hills Energy [100.00%],operating,2240.25,0.0,,
ramal_mexico,import_port,Ramal,Mexico,Black Hills Energy [100.00%],operating,2240.25,0.0,,
hidalgo_mexico,international_source,Hidalgo,Mexico,Comisión Federal de Electricidad [100.00%],shelved,11313.24,0.0,,
tula_mexico,import_port,Tula,Mexico,Comisión Federal de Electricidad [100.00%],shelved,11313.24,0.0,,
ensenada_mexico,international_source,Ensenada,Mexico,IEnova [100.00%],operating,58246.41,0.0,,
el_carrizo_tecate_mexico,import_port,"El Carrizo, Tecate",Mexico,IEnova [100.00%],operating,58246.41,0.0,,
samalayuca_mexico,international_source,Samalayuca,Mexico,Carso Energy [100.00%],operating,10573.96,0.0,,
s_sabe_mexico,import_port,Sásabe,Mexico,Carso Energy [100.00%],operating,10573.96,0.0,,
san_isidro_mexico,international_source,San Isidro,Mexico,IEnova [100.00%],operating,25426.8,0.0,,
salamayuca_mexico,import_port,Salamayuca,Mexico,IEnova [100.00%],operating,25426.8,0.0,,
ciudad_juarez_mexico,international_source,Ciudad Juarez,Mexico,Esentia Energy Systems [100.00%],operating,19042.09,0.0,,
unknown_end_mexico,import_port,Unknown End,Mexico,Esentia Energy Systems [100.00%],operating,19042.09,0.0,,
veracruz_mexico,import_port,Veracruz,Mexico,TC Energy [100.00%],operating,19848.58,0.0,,
unknown_start_mexico,international_source,Unknown Start,Mexico,Esentia Energy Systems [100.00%],operating,22760.9,0.0,31.558644,-106.277447
arish_egypt,international_source,Arish,Egypt,Egyptian Natural Gas Holding Co [100.00%],operating,22577.83,0.0,,
taba_egypt,import_port,Taba,Egypt,Egyptian Natural Gas Holding Co [100.00%],operating,22577.83,0.0,,
ras_laffan_industrial_city_qatar,international_source,Ras Laffan Industrial City,Qatar,Mubadala Investment Co [51.00%]; TotalEnergies SE [24.50%]; Occidental Petroleum [24.50%],operating,71687.88,0.0,25.924887,51.566243
taweelah_united_arab_emirates,import_port,Taweelah,United Arab Emirates,Mubadala Investment Co [51.00%]; TotalEnergies SE [24.50%]; Occidental Petroleum [24.50%],operating,71687.88,0.0,24.741387,54.669628
escravos_nigeria,international_source,Escravos,Nigeria,Nigerian Gas Co [100.00%],operating,24642.71,0.0,4.977061,6.254675
lagos_nigeria,import_port,Lagos,Nigeria,Nigerian Gas Co [100.00%],operating,24642.71,0.0,5.611385,5.201265
mellitah_complex_libya,international_source,Mellitah Complex,Libya,Eni SpA; Libyan National Oil Corp,operating,448.05,0.0,,
gela_italy,import_port,Gela,Italy,Eni SpA; Libyan National Oil Corp,operating,448.05,0.0,,
kangan_iran,international_source,Kangan,Iran,Iran Ministry of Petroleum [100.00%],operating,55379.56,0.0,,
tiran_iran,import_port,Tiran,Iran,Iran Ministry of Petroleum [100.00%],operating,55379.56,0.0,,
asaluyeh_iran,international_source,Asaluyeh,Iran,Iran Ministry of Petroleum [100.00%],construction,88009.68,0.0,,
bazargan_iran,import_port,Bazargan,Iran,Iran Ministry of Petroleum [100.00%],construction,88009.68,0.0,,
kangan_refinery_iran,international_source,Kangan Refinery,Iran,Iran Ministry of Petroleum [100.00%],operating,72007.92,0.0,,
qazvin_iran,import_port,Qazvin,Iran,Iran Ministry of Petroleum [100.00%],operating,72007.92,0.0,,
saveh_iran,import_port,Saveh,Iran,Iran Ministry of Petroleum [100.00%],operating,72007.92,0.0,,
khorramshahr_iran,import_port,Khorramshahr,Iran,Iran Ministry of Petroleum [100.00%],operating,87024.61,0.0,37.111536,45.500008
iranshahr_iran,import_port,Iranshahr,Iran,Iran Ministry of Petroleum [100.00%],operating,40324.44,0.0,31.13774,59.218119
parsian_refinery_iran,international_source,Parsian Refinery,Iran,Iran Ministry of Petroleum [100.00%],operating,87024.61,0.0,,
qom_iran,import_port,Qom,Iran,Iran Ministry of Petroleum [100.00%],operating,87024.61,0.0,,
tabriz_iran,international_source,Tabriz,Iran,Iran Ministry of Petroleum; Gazprom PJSC,operating,4984.55,0.0,,
sardarian_armenia,import_port,Sardarian,Armenia,Iran Ministry of Petroleum; Gazprom PJSC,operating,4984.55,0.0,,
damascus_syria,import_port,Damascus,Syria,Iran Ministry of Petroleum; Pasargad Energy Development Co,cancelled,88009.68,0.0,,
new_delhi_india,import_port,New Delhi,India,Iran Ministry of Petroleum; Pasargad Energy Development Co,cancelled,87024.61,0.0,24.915995,67.03881
nawabshah_pakistan,import_port,Nawabshah,Pakistan,Iran Ministry of Petroleum [100.00%],construction,16801.85,0.0,,
hassi_r_mel_algeria,international_source,Hassi R'Mel,Algeria,Sonatrach; Government of Morocco; Enagás; SaskEnergy,operating,26304.26,0.0,,
cordoba_spain,import_port,Cordoba,Spain,Sonatrach; Government of Morocco; Enagás; SaskEnergy,operating,26304.26,0.0,,
unknown_start_mozambique,international_source,Unknown Start,Mozambique,Sasol [50.00%]; South African Gas Development Ltd Co [25.00%]; Companhia Mocambiçana de Gasoduto [25.00%],operating,12104.05,0.0,,
unknown_end_south_africa,import_port,Unknown End,South Africa,Sasol [50.00%]; South African Gas Development Ltd Co [25.00%]; Companhia Mocambiçana de Gasoduto [25.00%],operating,12104.05,0.0,,
madimba_village_tanzania,international_source,Madimba Village,Tanzania,China National Petroleum Corp; Tanzania Petroleum Development Corp (TPDC),operating,17755.38,0.0,,
dar_es_salaam_tanzania,import_port,Dar es Salaam,Tanzania,China National Petroleum Corp; Tanzania Petroleum Development Corp (TPDC),operating,17755.38,0.0,,
unknown_end_spain,import_port,Unknown End,Spain,Iran Ministry of Petroleum [100.00%],cancelled,87680.88,0.0,39.514423,-4.497327
north_field_qatar,international_source,North Field,Qatar,Gassled [100.00%],cancelled,0.0,0.0,,
nabucco_pipeline_t_rkiye,import_port,Nabucco Pipeline,Türkiye,Gassled [100.00%],cancelled,0.0,0.0,,
ankara_t_rkiye,import_port,Ankara,Türkiye,National Iranian Oil Co; BOTAŞ,operating,30688.31,0.0,39.934633,32.816583
warri_nigeria,international_source,Warri,Nigeria,"Sonatrach; Nigerian National Petroleum Corp; Niger Ministry of Petroleum, Energy and Renewable Energies",shelved,65760.66,0.0,,
itoki_terminal_lagos_nigeria,international_source,"Itoki terminal, Lagos",Nigeria,West African Gas Pipeline Co Ltd [100.00%],operating,4480.49,0.0,6.717337,3.281849
takoradi_ghana,import_port,Takoradi,Ghana,West African Gas Pipeline Co Ltd [100.00%],operating,4480.49,0.0,5.666667,0.0
ashkelon_israel,international_source,Ashkelon,Israel,East Mediterranean Gas Co [61.00%]; EMED [39.00%],operating,15344.15,0.0,,
tangiers_spain,import_port,Tangiers,Spain,Nigerian National Petroleum Corp; Moroccan National Board of Hydrocarbons and Mines,proposed,65760.66,0.0,5.180421,-5.858914
gassi_touil_algeria,international_source,Gassi Touil,Algeria,Sonatrach [100.00%],operating,14113.55,0.0,,
hassi_messaoud_algeria,import_port,Hassi Messaoud,Algeria,Sonatrach [100.00%],operating,14113.55,0.0,,
haoudh_el_hamra_algeria,international_source,Haoudh El Hamra,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
arzew_algeria,import_port,Arzew,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
isser_algeria,import_port,Isser,Algeria,Sonatrach [100.00%],operating,24769.85,0.0,,
skikda_algeria,import_port,Skikda,Algeria,Sonatrach [100.00%],operating,44870.69,0.0,,
in_salah_algeria,international_source,In Salah,Algeria,Sonatrach [35.00%]; BP plc [33.15%]; Equinor [31.85%],operating,19728.2,0.0,,
rhourd_ennous_algeria,international_source,Rhourd Ennous,Algeria,Sonatrach [100.00%],operating,26304.26,0.0,,
